2015-12-20 09:21:21,flink,terasort,clibquantum.sh,cache,fail,362.247189 
2015-12-20 09:29:25,flink,terasort,clibquantum.sh,bwcache,fail,343.844691 
2015-12-20 09:35:46,spark,terasort,comnet.sh,no,success,224.733334 
2015-12-20 09:41:38,spark,terasort,comnet.sh,bw,success,216.897867 
2015-12-20 09:49:45,spark,terasort,comnet.sh,cache,success,351.025186 
2015-12-20 09:58:03,spark,terasort,comnet.sh,bwcache,success,363.257022 
2015-12-20 10:07:48,flink,terasort,comnet.sh,no,fail,436.850063 
2015-12-20 10:14:36,flink,terasort,comnet.sh,bw,fail,268.022189 
2015-12-20 10:25:20,flink,terasort,comnet.sh,cache,success,513.445381 
2015-12-20 10:35:11,flink,terasort,comnet.sh,bwcache,success,461.422517 
2015-12-20 10:40:45,spark,terasort,cmbw.sh,no,success,195.586815 
2015-12-20 10:48:08,spark,terasort,cmbw.sh,bw,success,296.501581 
2015-12-20 10:56:13,spark,terasort,cmbw.sh,cache,success,338.668707 
2015-12-20 11:04:01,spark,terasort,cmbw.sh,bwcache,success,320.405119 
2015-12-20 11:24:35,flink,terasort,cmbw.sh,no,success,1115.696656 
2015-12-20 11:47:12,flink,terasort,cmbw.sh,bw,success,1194.837307 
2015-12-20 12:06:33,flink,terasort,cmbw.sh,cache,fail,1017.354761 
2015-12-20 12:13:33,flink,terasort,cmbw.sh,bwcache,fail,267.920101 
2015-12-21 07:11:47,spark,terasort,clbm.sh,no,fail,18.503200 
2015-12-21 07:14:21,spark,terasort,clbm.sh,bw,fail,18.366444 
2015-12-21 07:16:55,spark,terasort,clbm.sh,cache,fail,18.126908 
2015-12-21 07:19:30,spark,terasort,clbm.sh,bwcache,fail,17.999782 
2015-12-21 07:22:03,flink,terasort,clbm.sh,no,fail,6.369513 
2015-12-21 07:24:25,flink,terasort,clbm.sh,bw,fail,6.926401 
2015-12-21 07:27:22,flink,terasort,clbm.sh,cache,fail,43.760426 
2015-12-21 07:30:20,flink,terasort,clbm.sh,bwcache,fail,46.193445 
2015-12-21 07:33:15,spark,terasort,clibquantum.sh,no,fail,19.150969 
2015-12-21 07:35:50,spark,terasort,clibquantum.sh,bw,fail,18.923161 
2015-12-21 07:38:25,spark,terasort,clibquantum.sh,cache,fail,18.775741 
2015-12-21 07:41:00,spark,terasort,clibquantum.sh,bwcache,fail,18.812648 
2015-12-21 07:44:14,flink,terasort,clibquantum.sh,no,fail,42.916643 
2015-12-21 07:46:42,flink,terasort,clibquantum.sh,bw,fail,16.936845 
2015-12-21 07:49:02,flink,terasort,clibquantum.sh,cache,fail,6.434532 
2015-12-21 07:51:24,flink,terasort,clibquantum.sh,bwcache,fail,6.685059 
2015-12-21 07:54:18,spark,terasort,comnet.sh,no,fail,18.824424 
2015-12-21 07:56:53,spark,terasort,comnet.sh,bw,fail,18.330322 
2015-12-21 07:59:27,spark,terasort,comnet.sh,cache,fail,17.764173 
2015-12-21 08:02:01,spark,terasort,comnet.sh,bwcache,fail,18.343748 
2015-12-21 08:04:36,flink,terasort,comnet.sh,no,fail,6.858023 
2015-12-21 08:06:56,flink,terasort,comnet.sh,bw,fail,6.604163 
2015-12-21 08:09:15,flink,terasort,comnet.sh,cache,fail,6.555171 
2015-12-21 08:11:34,flink,terasort,comnet.sh,bwcache,fail,6.450022 
2015-12-21 08:14:14,spark,terasort,cmbw.sh,no,fail,18.732348 
2015-12-21 08:17:00,spark,terasort,cmbw.sh,bw,fail,18.516858 
2015-12-21 08:19:46,spark,terasort,cmbw.sh,cache,fail,18.073175 
2015-12-21 08:22:32,spark,terasort,cmbw.sh,bwcache,fail,18.217771 
2015-12-21 08:24:38,flink,terasort,cmbw.sh,no,fail,6.740344 
2015-12-21 08:27:10,flink,terasort,cmbw.sh,bw,fail,6.597692 
2015-12-21 08:29:42,flink,terasort,cmbw.sh,cache,fail,6.594536 
2015-12-21 08:32:13,flink,terasort,cmbw.sh,bwcache,fail,6.435425 
2015-12-22 07:11:48,spark,terasort,clbm.sh,no,fail,18.644912 
2015-12-22 07:14:22,spark,terasort,clbm.sh,bw,fail,18.379593 
2015-12-22 07:16:57,spark,terasort,clbm.sh,cache,fail,18.392882 
2015-12-22 07:19:32,spark,terasort,clbm.sh,bwcache,fail,18.149745 
